музичного	музыкального	0.791
музичної	музыкальной	0.743
музичному	музыкальном	0.703
музичною	музыкой	0.695
музичну	музыкальную	0.719
мультиплікації	мультипликации	0.832
мультсеріалу	мультсериала	0.884
мультфільмів	мультфильмов	0.856
мультфільм	мультфильм	0.884
мультфільму	мультфильма	0.890
муніципалітети	муниципалитеты	0.745
муніципалітетів	муниципалитетов	0.750
муніципалітет	муниципалитет	0.797
муніципалітету	муниципалитета	0.782
муніципальна	муниципальная	0.759
муніципальне	муниципальное	0.843
муніципальний	муниципальный	0.856
муніципальних	муниципальных	0.812
муніципального	муниципального	0.851
муніципальної	муниципальной	0.757
мусили	могли	0.674
муссоліні	муссолини	0.913
мусульмани	мусульмане	0.914
мусульманських	мусульманских	0.925
мусульманського	мусульманского	0.913
мутації	мутации	0.881
мучеників	мучеников	0.894
мюнхені	мюнхене	0.896
набагато	намного	0.673
набережна	набережная	0.887
набирає	набирает	0.824
набігів	набегов	0.848
набір	набор	0.875
наближається	приближается	0.738
наближенні	приближении	0.723
наближення	приближения	0.747
набори	наборы	0.904
наборів	наборов	0.873
набору	набора	0.875
набравши	набрав	0.820
набраних	набранных	0.838
набрати	набрать	0.857
набуло	нашло	0.697
наварра	наварры	0.766
наварри	наварры	0.867
наведена	приведена	0.711
наведені	приведены	0.680
наведення	наведения	0.876
навички	навыки	0.855
навичок	навыков	0.797
навігації	навигации	0.888
навмисно	намеренно	0.704
наводиться	приводится	0.709
наводяться	приводятся	0.726
навпроти	напротив	0.808
навряд	вряд	0.791
навчався	обучался	0.723
навчається	обучается	0.745
навчалась	обучалась	0.786
навчалася	обучалась	0.741
навчались	обучались	0.752
навчалися	обучались	0.726
навчалось	обучалось	0.777
навчалося	обучалось	0.726
навчальними	научными	0.671
навчальних	начальных	0.751
навчальні	начальные	0.676
навчального	начального	0.801
навчати	обучать	0.686
навчатися	обучаться	0.732
навчаються	обучаются	0.758
навчаючись	учась	0.683
навчився	научился	0.826
навчити	научиться	0.716
навч	науч	0.702
нагірно-карабаської	нагорно-карабахской	0.760
наглядом	надзором	0.683
нагородами	наградами	0.851
нагорода	награда	0.847
нагороджена	награждена	0.796
нагороджений	награждён	0.689
нагороджені	награждены	0.693
нагородження	награждения	0.765
нагороджено	награждены	0.691
нагороджуються	награждаются	0.749
нагородив	награди	0.779
нагороди	награды	0.792
нагород	наград	0.821
нагородою	наградой	0.807
нагороду	награду	0.837
нагріванні	нагревании	0.850
нагрівання	нагрева	0.775
нагрудний	нагрудный	0.898
надавала	давала	0.736
надавали	давали	0.766
надається	выдается	0.707
надала	дала	0.709
надали	начали	0.730
надалі	начале	0.721
надало	дало	0.730
надана	выдана	0.678
наданні	оказании	0.677
надання	оказания	0.678
надати	дать	0.681
надають	дают	0.684
надаються	выдаются	0.702
надгробок	надгробие	0.779
надзвичайний	чрезвычайный	0.757
надзвичайних	чрезвычайных	0.769
надзвичайного	чрезвычайного	0.800
надзвичайної	чрезвычайной	0.744
надзвичайно	чрезвычайно	0.795
надії	надежды	0.690
надійність	надежность	0.811
надійно	надёжно	0.819
надійності	надежности	0.854
надіслав	присла	0.685
надію	надежду	0.708
надія	надя	0.752
надмірно	чрезмерно	0.673
надовго	надолго	0.867
надрах	недрах	0.862
надр	недр	0.860
надрукована	напечатана	0.693
надходили	подходили	0.679
назавжди	навсегда	0.678
назвавши	назвав	0.805
назвами	названиями	0.763
назва	название	0.719
назване	названо	0.834
названий	назван	0.800
названих	названных	0.834
названі	названы	0.846
названого	названного	0.877
назвати	назвать	0.853
назвах	названиях	0.742
назви	названия	0.769
назві	названии	0.754
назв	названий	0.715
назву	название	0.692
наземний	наземный	0.870
наземних	наземных	0.907
наземні	наземные	0.839
називав	называ	0.816
називався	назывался	0.823
називається	называется	0.873
називалась	называлась	0.873
називалася	называлась	0.846
називали	называли	0.886
називалися	назывались	0.855
називалось	называлось	0.725
називалося	называлось	0.823
називати	называть	0.823
називатися	называться	0.852
називають	называют	0.840
називаються	называются	0.874
називаючи	называя	0.741
назустріч	навстречу	0.754
найбагатших	богатейших	0.690
найбільша	наибольшая	0.747
найбільше	наибольшее	0.697
найбільший	наибольший	0.754
найбільшим	наибольшим	0.719
найбільших	наибольших	0.708
найбільші	наибольшие	0.695
найбільш	наиболее	0.723
найбільшого	наибольшего	0.757
найбільшою	наибольшим	0.678
найбільшу	наибольшую	0.685
найважливіший	важнейший	0.685
найважливішими	важнейшими	0.684
найважливіших	важнейших	0.712
найвища	наивысшая	0.685
найвищим	наивысшим	0.678
найвищого	наивысшего	0.681
найдавніший	древнейший	0.679
найдавніших	древнейших	0.673
найкраща	награда	0.677
найкращу	награду	0.692
найманців	наёмников	0.723
найменування	наименования	0.783
найменувань	наименований	0.745
найменше	наименьшее	0.682
найменш	наименее	0.777
найпопулярнішим	популярным	0.722
найпопулярніших	популярных	0.786
найпрестижніших	престижных	0.747
найпростіших	простейших	0.730
найсильніших	сильнейших	0.776
найстаріша	старейшая	0.677
найстаріший	старейший	0.727
найстарішим	старейшим	0.722
найстаріших	старейших	0.759
найуспішніших	успешных	0.677
найчастіше	зачастую	0.702
наказав	наказать	0.727
наказано	приказано	0.773
накази	приказы	0.711
наказів	приказов	0.706
наказом	приказом	0.697
наказ	приказ	0.730
накопичення	накопления	0.777
налагоджено	налажено	0.793
налагодити	наладить	0.803
належав	принадлежа	0.676
належали	принадлежали	0.754
належало	принадлежало	0.732
належати	принадлежать	0.726
належать	принадлежат	0.674
належним	должным	0.709
належність	принадлежность	0.746
належного	должного	0.754
належності	принадлежности	0.743
наліт	налёт	0.842
налічував	насчитыва	0.684
налічувала	насчитывала	0.724
налічувало	насчитывало	0.729
налічувалось	насчитывалось	0.716
налічувалося	насчитывалось	0.742
намагався	намеревался	0.678
намагається	пытается	0.709
намагалася	пыталась	0.679
намагались	пытались	0.716
намагалися	пытались	0.686
намагання	намерения	0.671
намагаються	пытаются	0.720
намалював	нарисова	0.682
намібії	намибии	0.833
наміри	намерения	0.734
намір	намерен	0.721
наміром	намерением	0.709
наміру	намерен	0.686
намісника	наместника	0.878
намісником	наместником	0.859
намісництва	наместничества	0.757
нанесення	нанесения	0.879
наново	заново	0.835
нансі	нанси	0.860
нану	нан	0.802
напав	напа	0.869
нападає	нападает	0.871
нападали	напали	0.784
нападають	нападают	0.890
напади	напали	0.725
нападів	нападений	0.767
нападі	нападении	0.733
напад	напа	0.783
нападника	нападающий	0.686
нападники	напарник	0.683
нападників	нападающих	0.702
нападник	нападающий	0.754
нападу	нападения	0.733
напевно	наверное	0.746
написами	надписями	0.850
написане	написанное	0.817
написаний	написанный	0.857
написаних	написанных	0.865
написані	написаны	0.863
написанні	написании	0.871
написання	написания	0.898
написати	написать	0.897
написи	надписи	0.868
написів	надписей	0.805
напис	надпись	0.803
написом	надписью	0.780
напису	надписи	0.793
напівпровідників	полупроводников	0.749
напій	напиток	0.733
наповнення	заполнения	0.697
напоїв	напитков	0.740
напої	напитки	0.742
наполегливо	настойчиво	0.682
наполеонівських	наполеоновских	0.876
напою	напиток	0.700
направив	направи	0.887
направити	направить	0.882
направлений	направлен	0.848
направлені	направлены	0.879
направлення	направлен	0.737
направляється	направляется	0.888
наприклад	например	0.771
напроти	напротив	0.858
напруги	напряжения	0.689
напругу	нагрузку	0.672
напруженість	напряжённость	0.787
напруження	напряжения	0.735
напруженості	напряжённости	0.819
напружень	напряжений	0.791
напрямі	направлении	0.690
напрямках	направлениях	0.680
напрямків	направлений	0.688
нараховувала	насчитывала	0.676
нараховувалось	насчитывалось	0.706
нарівні	наравне	0.795
наріччя	наречия	0.807
наркотиків	наркотиков	0.903
народження	рождения	0.725
народжуваності	рождаемости	0.716
народжуються	рождаются	0.692
народився	родился	0.785
народила	родила	0.843
народилась	родилась	0.851
народилася	родилась	0.813
народились	родились	0.766
народилися	родились	0.731
народилося	родилось	0.747
народи	народы	0.903
народів	народов	0.892
народі	народе	0.851
народна	народная	0.905
народне	народное	0.866
народний	народный	0.900
народними	народными	0.867
народним	народным	0.866
народних	народных	0.917
народній	народной	0.795
народні	народные	0.867
народної	народной	0.900
народному	народном	0.837
народності	народности	0.934
народною	народной	0.802
народну	народную	0.877
народові	народом	0.735
народу	народа	0.883
насадження	насаждения	0.798
насаджень	насаждений	0.777
населений	населенный	0.839
населеними	населёнными	0.794
населеним	населённым	0.787
населених	населенных	0.853
населені	населенные	0.754
населенні	населении	0.782
населенню	населению	0.847
населенням	населением	0.825
населення	населения	0.869
населеного	населенного	0.841
населеному	населённом	0.725
населяє	населяет	0.874
населяють	населяют	0.895
насильства	насилия	0.763
насильство	насилие	0.753
наскільки	насколько	0.850
наслідки	последствия	0.684
настав	наступи	0.722
настає	наступает	0.756
настала	наступила	0.781
настанови	наставления	0.682
настільки	настолько	0.843
настрій	настроение	0.738
настроїв	настроений	0.798
настрої	настроения	0.795
настрою	настроения	0.712
наступальних	наступательных	0.842
наступальної	наступательной	0.853
наступ	наступать	0.754
наступника	наследника	0.717
наступник	наследник	0.698
наступником	наследником	0.732
наступних	последних	0.679
наступу	наступать	0.734
наталії	наталии	0.862
наталі	натали	0.883
наталія	наталия	0.934
наталка	наталья	0.782
наталя	наталья	0.915
натовпу	толпу	0.702
натрію	натрия	0.827
натураліст	натуралист	0.927
натуральних	натуральных	0.921
натюрморти	натюрморт	0.815
натяк	намёк	0.751
наукма	наук	0.703
наукова	наука	0.744
наукове	научное	0.753
науковий	научный	0.742
науковими	научными	0.753
науковим	научным	0.746
наукових	научных	0.763
науковій	наукой	0.704
наукові	науки	0.737
наукового	научного	0.803
науково-дослідного	научно-исследовательского	0.671
наукової	научной	0.758
науковому	научном	0.709
науково	наукой	0.697
науково-популярних	научно-популярных	0.856
науково-практичної	научно-практической	0.742
науково-технічний	научно-технический	0.726
науково-технічного	научно-технического	0.787
науково-технічної	научно-технической	0.764
науковою	наукой	0.750
наукову	науку	0.768
наукою	наукой	0.891
науці	науки	0.760
нафта	нефть	0.756
нафтова	нефтяная	0.698
нафтових	нефтяных	0.725
нафтові	нефтяные	0.676
нафтового	нефтяного	0.759
нафтової	нефтяной	0.726
нафтопродуктів	нефтепродуктов	0.854
нафту	нефть	0.761
нахилом	наклон	0.697
нацисти	нацисты	0.883
нацистів	нацистов	0.885
нацистських	нацистских	0.876
нацистського	нацистского	0.888
нацистської	нацистской	0.885
нації	нации	0.897
націй	наций	0.896
націоналізм	национализм	0.920
націоналізму	национализма	0.882
націоналістів	националистов	0.872
національна	национальная	0.889
національне	национальное	0.852
національний	национальный	0.855
національними	национальными	0.871
національним	национальным	0.858
національних	национальных	0.922
національній	национальной	0.808
національні	национальные	0.882
національністю	национальности	0.801
національно-визвольного	национально-освободительного	0.782
національно-визвольної	национально-освободительного	0.674
національного	национального	0.914
національної	национальной	0.902
національному	национальном	0.856
національностей	национальностей	0.930
національності	национальности	0.859
національною	национальной	0.815
національну	национальную	0.850
нація	нация	0.918
начальників	начальников	0.909
нашій	нашей	0.824
наші	наши	0.893
нашого	нашего	0.883
нашої	нашей	0.802
нашому	нашем	0.773
нащадками	предками	0.712
нащадком	предком	0.677
нво	нпо	0.807
нді	нии	0.789
ндр	гдр	0.808
неактивних	неактивных	0.742
неаполі	неаполе	0.896
небагато	немало	0.679
небажання	нежелание	0.677
небесних	небесных	0.908
небесної	небесной	0.863
небі	небе	0.863
невдалий	неудачный	0.754
невдалим	неудачным	0.745
невдалих	неудачных	0.742
невдалого	неудачного	0.802
невдалої	неудачной	0.711
невдало	неудачно	0.758
невдачею	неудачей	0.798
невдачі	неудачи	0.843
невдоволення	недовольных	0.759
невеликий	небольшой	0.690
невеликими	небольшими	0.764
невеликим	небольшим	0.719
невеликих	небольших	0.766
невеликій	невелика	0.694
невеликі	небольшие	0.692
невеликого	небольшого	0.752
невеликому	небольшом	0.699
невелику	небольшую	0.682
невідомо	видимо	0.673
невідомого	неизвестного	0.711
неволі	неволе	0.847
невського	невского	0.896
негайно	немедленно	0.681
негативне	негативное	0.845
негативний	негативное	0.773
негативним	негативных	0.764
негативних	негативных	0.891
негативні	негативные	0.864
негативного	негативное	0.781
негативну	негативную	0.884
неділі	недели	0.703
неділю	неделю	0.803
неділя	неделя	0.832
недовго	недолго	0.853
недоліки	недостатки	0.770
недоліків	недостатков	0.740
недолік	недостаток	0.691
недоліком	недостатком	0.749
недостатність	недостаточность	0.824
недостатності	недостаточности	0.857
недостатньо	недостаточно	0.835
незадовго	незадолго	0.882
незадоволення	недовольных	0.719
незалежна	независимая	0.676
незалежними	независимыми	0.723
незалежним	независимым	0.709
незалежних	независимых	0.714
незалежність	независимость	0.753
незалежного	независимого	0.754
незалежної	независимой	0.673
незалежно	независимо	0.689
незалежності	независимости	0.762
незалежну	независимую	0.691
незвичайний	необычный	0.711
незмінним	неизменным	0.798
незмінно	неизменно	0.847
незмінною	неизменной	0.798
незначними	незначительными	0.740
незначних	незначительных	0.742
незначні	незначительные	0.700
незначно	незначительно	0.743
неї	ней	0.837
неймовірно	невероятно	0.678
нейрони	нейронов	0.795
нейронів	нейронов	0.874
нейтралітет	нейтралитет	0.945
нейтронів	нейтронов	0.879
немає	нет	0.700
нема	нет	0.703
немов	небо	0.702
неможливість	невозможность	0.693
неможливо	невозможно	0.678
неможливості	невозможности	0.700
ненависті	ненависти	0.916
ненадовго	ненадолго	0.900
ненсі	нэнси	0.825
необхідна	необходима	0.825
необхідне	необходимое	0.764
необхідний	необходим	0.800
необхідними	необходимыми	0.770
необхідним	необходимым	0.773
необхідних	необходимых	0.816
необхідні	необходимые	0.764
необхідність	необходимость	0.804
необхідністю	необходимостью	0.745
необхідного	необходимого	0.837
необхідної	необходимой	0.780
необхідно	необходимо	0.819
необхідності	необходимости	0.845
необхідною	необходимой	0.743
необхідну	необходимую	0.774
неодмінно	непременно	0.759
неодноразово	неоднократно	0.762
неоліту	неолита	0.865
неофіційний	неофициальный	0.739
неофіційно	неофициально	0.769
неповний	неполный	0.789
неповнолітніх	несовершеннолетних	0.744
непогано	неплохо	0.721
неподалік	неподалёку	0.856
непомітно	незаметно	0.787
неправильної	неправильной	0.875
нервів	нервов	0.846
нервових	нервных	0.808
нервової	нервной	0.800
нерівність	неравенство	0.710
нерівномірно	неравномерно	0.832
нерівності	неравенства	0.703
нерідко	нередко	0.898
нерухомості	недвижимости	0.752
несе	несет	0.839
нескінченно	бесконечно	0.785
несподівано	неожиданно	0.741
нестача	нехватка	0.701
несуть	несут	0.868
нечисленні	немногочисленные	0.739
нещодавно	недавно	0.832
нижнє	нижнее	0.780
нижній	нижний	0.868
нижні	нижние	0.832
нижніх	нижних	0.872
нижнього	нижнего	0.814
нижньої	нижней	0.772
нижньому	нижнем	0.733
нижньою	нижнюю	0.741
нижню	нижнюю	0.874
нижня	нижняя	0.846
нижче	ниже	0.823
нижчий	низкий	0.735
нижчих	низших	0.786
нижчого	низкого	0.671
низовини	низменности	0.702
низовині	низовьях	0.721
низька	низкая	0.783
низький	низкий	0.895
низькими	низкими	0.876
низьким	низким	0.879
низьких	низких	0.830
низькій	низкой	0.780
низькі	низкие	0.783
низького	низкого	0.849
низької	низкой	0.822
низькому	низком	0.798
низько	низко	0.838
низькою	низкой	0.831
низьку	низкую	0.791
нині	ныне	0.796
нинішній	нынешний	0.795
нинішніх	нынешних	0.843
нинішнього	нынешнего	0.808
нинішньої	нынешней	0.743
нинішня	нынешняя	0.777
нирки	кишки	0.723
нитки	нити	0.827
ниток	нитей	0.745
нігерії	нигерии	0.869
нігерія	нигерия	0.872
нігер	нигер	0.889
ніг	ног	0.830
ніде	нигде	0.807
нідерландах	нидерландах	0.931
нідерланди	нидерланды	0.908
нідерландів	нидерландов	0.897
нідерландська	нидерландская	0.827
нідерландський	нидерландский	0.866
нідерландського	нидерландского	0.894
нідерландської	нидерландской	0.852
ніжинський	волынский	0.671
ніжинського	волынского	0.674
ніж	них	0.673
ніздрі	ноздри	0.757
ній	ней	0.812
ніка	ника	0.883
нікарагуа	никарагуа	0.927
нікель	никель	0.853
нікелю	никеля	0.825
нік	ник	0.907
нікого	никого	0.921
нікола	никола	0.880
ніколас	николас	0.897
ніколи	никогда	0.753
ніколь	николь	0.914
ніколя	николя	0.893
нікому	никому	0.920
ніла	нила	0.804
нілу	нила	0.730
німецька	немецкая	0.791
німецьке	немецкое	0.791
німецький	немецкий	0.867
німецькими	немецкими	0.830
німецьким	немецким	0.836
німецьких	немецких	0.892
німецькій	немецкой	0.743
німецькі	немецкие	0.801
німецького	немецкого	0.885
німецької	немецкой	0.814
німецькому	немецком	0.768
німецько-фашистськими	немецко-фашистскими	0.835
німецькою	немецком	0.741
німецьку	немецкую	0.757
німець	немец	0.789
німого	немого	0.883
німців	немцев	0.840
німці	немцы	0.807
німцями	немцами	0.845
німцям	немцам	0.822
ніна	нина	0.933
ніндзя	ниндзя	0.915
ніс	нос	0.757
ніхто	никто	0.847
ніцше	ницше	0.912
нічиї	ничьи	0.768
нічим	ничем	0.792
нічию	ничью	0.819
нічия	ничья	0.792
нічний	ночной	0.775
нічних	ночных	0.829
нічні	ночные	0.728
нічного	ночного	0.866
ніч	ночь	0.755
нічого	ничего	0.861
ніші	ниши	0.885
ніщо	ничто	0.739
ніяких	никаких	0.814
ніяк	никак	0.739
ніякого	никакого	0.795
ніякої	никакой	0.761
нквс	нквд	0.853
нобелівська	нобелевская	0.796
нобелівського	нобелевского	0.850
нобелівської	нобелевской	0.846
нобелівську	нобелевскую	0.824
нова	новая	0.872
новгороді	новгороде	0.878
новгородської	новгородской	0.832
новела	новелла	0.843
новели	новеллы	0.843
нове	новое	0.869
новий	новый	0.910
новими	новыми	0.876
новим	новым	0.862
новини	новости	0.754
новин	новостей	0.683
нових	новых	0.917
новій	новой	0.808
нові	новые	0.822
новітні	новейшие	0.691
новітніх	новейших	0.753
нововведення	нововведения	0.893
нововведень	нововведений	0.856
нової	новой	0.906
новому	новом	0.717
новонароджених	новорожденных	0.758
новоросійського	новороссийского	0.855
новосибірськ	новосибирск	0.850
новою	новой	0.769
нову	новую	0.860
ножем	ножом	0.845
ножі	ножи	0.901
номенклатури	номенклатуры	0.896
номенклатурою	номенклатуры	0.686
номери	номера	0.828
номерів	номеров	0.882
номіналом	номиналом	0.923
номінації	номинации	0.889
номінацій	номинаций	0.905
номінація	номинация	0.881
номінаціях	номинациях	0.889
номінована	номинирована	0.845
номінований	номинирован	0.749
номіновано	номинирован	0.773
норах	норы	0.672
норвегії	норвегии	0.898
норвегія	норвегия	0.930
норвезький	норвежский	0.842
норвезького	норвежского	0.848
нори	норы	0.857
нормальна	нормальная	0.903
нормальний	нормальный	0.871
нормальних	нормальных	0.894
нормальної	нормальной	0.893
нормандії	нормандии	0.888
нормандія	нормандия	0.866
нормативних	нормативных	0.921
нормативні	нормативные	0.860
нормативно-правових	нормативных	0.738
норми	нормы	0.903
нормі	норме	0.877
нормою	нормой	0.857
нор-па-де-кале	па-де-кале	0.683
носив	носи	0.856
носити	носить	0.871
носить	носит	0.879
носієм	носитель	0.695
носіїв	носителей	0.674
носії	носители	0.713
носій	носитель	0.701
носіння	ношения	0.767
носіями	носителями	0.779
носія	носителя	0.762
носять	носят	0.869
ноти	ноты	0.872
ночі	ночи	0.907
нудота	рвота	0.677
нуль	ноль	0.822
нього	него	0.811
ньому	нём	0.688
нью-джерсі	нью-джерси	0.928
нью-йоркському	нью-йоркском	0.873
нью-йорку	нью-йорке	0.909
оае	оаэ	0.824
обвинувачення	обвинения	0.739
обговорення	обсуждения	0.678
обґрунтував	обоснова	0.702
обґрунтування	обоснования	0.746
обеліск	обелиск	0.894
обережно	осторожно	0.711
обертів	оборотов	0.729
об’єднання	объединения	0.740
об’єктів	объектов	0.812
об’єкт	объект	0.778
обидва	оба	0.722
обидві	обе	0.672
обирався	избирался	0.784
обирає	выбирает	0.705
обирається	избирается	0.765
обирали	выбирали	0.740
обирати	выбирать	0.722
обирають	выбирают	0.692
обираються	избираются	0.797
обителі	обители	0.935
обід	обед	0.829
обійти	обойти	0.873
обі	оби	0.821
обіцяв	обеща	0.691
обіцяє	обещает	0.697
обіцянки	обещания	0.687
обкладинка	обложка	0.717
обкладинки	обложки	0.743
обкому	обкома	0.863
обладнана	оборудована	0.727
обладнані	оборудованы	0.701
обладнанням	оборудованием	0.699
обладнання	оборудования	0.721
обласна	областная	0.842
обласне	областное	0.811
обласний	областной	0.796
обласним	областным	0.821
обласних	областных	0.872
обласній	областной	0.773
обласні	областные	0.802
обласного	областного	0.902
обласної	областной	0.793
обласному	областном	0.841
обласною	областной	0.726
обласну	областную	0.792
області	области	0.905
областю	областью	0.843
облвиконкому	облисполкома	0.696
обмежити	отменить	0.692
обмін	обмен	0.874
обміну	обмена	0.804
оболонка	оболочка	0.894
оболонки	оболочки	0.895
оболонкою	оболочкой	0.826
оболонку	оболочку	0.878
оболонок	оболочек	0.816
оболонці	оболочке	0.766
обома	обоими	0.773
оборони	обороны	0.922
обороні	обороне	0.858
оборонна	оборона	0.825
оборонний	оборонительный	0.724
оборонних	оборонительных	0.764
оборонні	оборону	0.739
оборонного	оборонительного	0.741
оборонної	оборонной	0.859
обороту	оборота	0.818
обох	обоих	0.856
обрав	выбрав	0.693
образи	образы	0.904
образів	образов	0.898
образі	образе	0.864
образом	образов	0.752
образотворче	изобразительное	0.689
образотворчих	изобразительных	0.703
образотворчого	изобразительного	0.756
образу	образа	0.854
обрала	выбрала	0.747
обрали	избрали	0.799
обрана	избрана	0.772
обраний	избранный	0.697
обраним	избранным	0.741
обраних	собраний	0.720
обрання	избрания	0.767
обраного	избранного	0.756
обрано	избран	0.675
обрати	выбрать	0.711
обробка	обработка	0.799
обробки	обработки	0.815
обробкою	обработкой	0.724
обробку	обработку	0.782
обробці	обработке	0.676
обряди	обряды	0.914
обрядів	обрядов	0.901
обряду	обряда	0.878
обсерваторії	обсерватории	0.924
обсерваторія	обсерватория	0.948
обсє	обсе	0.942
обслуговування	обслуживания	0.780
обслуговує	обслуживает	0.745
обслуговують	обслуживают	0.785
обстановці	обстановке	0.837
обстеження	обследования	0.706
обстрілу	обстрела	0.839
обстріляли	расстреляли	0.687
обсягів	объёмов	0.681
обсяг	объём	0.679
обумовлена	обусловлена	0.816
обумовлений	обусловлен	0.748
обумовлені	обусловлены	0.801
обумовлено	обусловлено	0.837
обурення	возмущение	0.674
обхід	обход	0.884
обчислення	вычисления	0.826
обчислень	вычислений	0.788
обчислити	вычислить	0.753
обчислювальних	вычислительных	0.778
обчислювальні	вычислительных	0.676
обчислювальної	вычислительной	0.779
обчислюється	вычисляется	0.776
общини	общины	0.868
общині	общине	0.783
овальні	овальные	0.805
овальної	овальной	0.888
овець	овец	0.838
оволоділи	овладели	0.796
оволодіти	овладеть	0.734
овочів	овощей	0.752
овочі	овощи	0.839
оголосила	объявила	0.691
оголосили	объявили	0.686
огорожі	ограды	0.695
одеса	одесса	0.871
одеси	одессы	0.822
одесі	одессе	0.819
одеська	одесская	0.814
одеський	одесский	0.889
одеській	одесской	0.774
одеського	одесского	0.906
одеської	одесской	0.847
одеському	одесском	0.817
одеську	одессу	0.728
одинадцяти	одиннадцати	0.872
одинадцять	одиннадцать	0.873
одиницею	единицей	0.836
одиниці	единицы	0.829
одиниць	единиц	0.820
одиницю	единицу	0.820
одиниця	единица	0.752
одиницями	единицами	0.817
одиницях	единицах	0.819
одиночний	одиночный	0.795
одиночному	одиночном	0.863
однакова	одинаковы	0.771
однаковий	одинаковый	0.859
однаковими	одинаковыми	0.839
однакових	одинаковых	0.863
однакові	одинаковые	0.831
однакового	одинаковой	0.735
однаково	одинаково	0.894
однаковою	одинаковой	0.817
однакову	одинаковую	0.822
однак	однако	0.904
одначе	однако	0.729
одне	одно	0.823
однієї	одной	0.738
однією	одной	0.727
одній	одной	0.815
одні	одни	0.912
одноголосно	единогласно	0.782
одної	одной	0.829
однойменна	одноимённая	0.819
однойменний	одноименный	0.857
однойменним	одноимённому	0.734
однойменній	одноименной	0.818
однойменного	одноименного	0.881
однойменної	одноименной	0.864
однойменному	одноимённом	0.793
однойменною	одноименной	0.811
одномандатному	одномандатным	0.768
одно	угодно	0.728
одночасно	одновременно	0.730
одною	одной	0.842
одпу	огпу	0.807
одразу	сразу	0.821
одружилися	поженились	0.682
одружитися	жениться	0.685
озвучення	озвучен	0.712
озвучив	озвучи	0.878
озвучування	озвучивания	0.794
озерами	озёрами	0.881
озерах	озёрах	0.875
озері	озере	0.860
ознайомлення	ознакомления	0.819
ознаками	признаками	0.768
ознака	признака	0.693
ознаки	признаки	0.779
ознакою	признаком	0.707
ознак	признаков	0.707
означає	означает	0.871
означати	означать	0.852
означають	означают	0.875
означення	обозначения	0.748
океанів	океанов	0.893
океанії	океании	0.879
океані	океане	0.899
океану	океана	0.901
окислення	окисления	0.891
окиснення	окисления	0.846
околиці	окраине	0.676
окремими	отдельными	0.681
окремих	конкретных	0.687
окремого	отдельного	0.723
окрім	кроме	0.701
округи	округа	0.800
округів	округов	0.843
округлі	округлые	0.816
округу	округа	0.847
окружний	окружной	0.834
окрузі	округе	0.787
оксани	оксана	0.799
оксидів	оксида	0.778
оксиду	оксида	0.868
октавіана	октавиана	0.938
окупантами	оккупантами	0.896
окупанти	оккупанты	0.779
окупантів	оккупантов	0.860
окупацією	оккупацией	0.802
окупації	оккупации	0.851
окупаційної	оккупационной	0.756
окупацію	оккупации	0.751
окупація	оккупация	0.854
окупована	оккупирована	0.782
окуповане	оккупирована	0.727
окупованих	оккупированных	0.801
окупованій	оккупированной	0.772
окупували	оккупировали	0.770
олекса	алексей	0.675
олександра	александра	0.906
олекса́ндр	александр	0.727
олександр	александр	0.933
олександри	александры	0.858
олександрівка	александровка	0.861
олександрівна	александровна	0.884
олександрівська	александровская	0.749
олександрії	александрии	0.792
олександрійського	александрийского	0.824
олександровича	александровича	0.928
олекса́ндрович	александрович	0.799
олександрович	александрович	0.934
олександром	александром	0.869
олександру	александру	0.860
олекси	леси	0.690
олексієм	алексеем	0.813
олексіївна	алексеевна	0.820
олексій	алексей	0.865
олексійович	алексеевич	0.814
олексія	алексея	0.858
олена	елена	0.887
олени	елены	0.791
оленів	оленей	0.809
олені	олень	0.716
оленою	еленой	0.779
олесь	олег	0.710
олівера	оливера	0.918
олівер	оливер	0.904
олімпіада	олимпиада	0.871
олімпіадах	олимпиадах	0.876
олімпіади	олимпиады	0.845
олімпіаді	олимпиаде	0.862
олімпіад	олимпиад	0.889
олімпійська	олимпийская	0.793
олімпійський	олимпийский	0.880
олімпійським	олимпийским	0.849
олімпійських	олимпийских	0.883
олімпійські	олимпийские	0.787
олімпійського	олимпийского	0.876
олімпійської	олимпийской	0.839
олімпійському	олимпийском	0.841
олімпійську	олимпийскую	0.793
олію	солью	0.675
ольгою	ольгой	0.858
оману	омана	0.694
омивається	омывается	0.849
омськ	омск	0.804
оновлений	обновления	0.724
оновлення	обновления	0.832
онтаріо	онтарио	0.911
онука	внука	0.868
онук	внук	0.849
онуком	внуком	0.860
опади	осадки	0.769
опадів	осадков	0.741
опалення	отопления	0.735
оперативна	оперативная	0.905
оперативне	оперативное	0.892
оперативний	оперативный	0.902
оперативних	оперативных	0.924
оперативної	оперативной	0.919
оператори	операторы	0.900
операторів	операторов	0.889
операцією	операцией	0.886
операції	операции	0.921
операційна	операционная	0.781
